Type,TypeName,Date,Title,AppropriatePrice,Investment opinion,Offer,File
금융,KB금융,2018.10.26,이자부문 성장으로 기대에 부합한 실적 시현,"63,000원",매수,키움증권,KB금융_3Q18.pdf
금융,KB금융,2018.10.26,3Q18 Review: 높은 자본력에 거는 기대,"69,000원",매수(유지),메리츠종금증권,20181025235841228K_02.pdf
금융,KB금융,2018.10.26,어려웠던 3분기를 잘 넘기고 희망을 엿보다,"81,000원",매수,한국투자증권,KBFG_3Q18Review_181026_C.pdf
금융,KB금융,2018.10.22,이제 기대치는 배당인가?,"75,000원",매수(유지),하나금융투자,181022-KB-3Q2018.pdf
금융,KB금융,2018.10.05, 자본여력이 높으니 쓸 수 있는 카드도 많다.,"74,000원",매수,SK증권,C003_UNIT_20180928090039_2502081.pdf
금융,KB금융,2018.07.20,다소 무난했던 실적,"81,000원",매수,한국투자증권,KBFG_2Q18+Review_180720_C.pdf
금융,KB금융,2018.07.20,18.2Q 리뷰: 양호한 실적 지속,"75,000원",매수(유지),유안타증권,20180720073707857_1.pdf
금융,KB금융,2018.07.20,"은행업종 실적주도, 이제 기대치는 배당","75,000원",매수(유지),하나금융투자,180720-KB-2Q2018.pdf
금융,KB금융,2018.07.20,향후 실적 둔화 가능성을 시사했던 2Q 실적 발표,"63,000원",매수,키움증권,KB금융_2Q18.pdf
금융,KB금융,2018.07.20,"2Q18 Review: 마진은 반등이 가능하고, 연체율은 훌륭하다.","74,000원",매수,SK증권,C003_UNIT_20180718085019_2502081.pdf
금융,KB금융,2018.07.20,2Q18 Review ; 신용사이클의 정점,"79,000원",매수(유지),DB증권,20180720_105560_091537_2707.pdf
금융,KB금융,2018.06.19,믿고보는 다각화,"81,000원",매수,한국투자증권,KBFG.pdf
금융,KB금융,2018.04.20,기대치 부합한 양호한 실적 시현,"84,800원",매수,DB증권,20180420_105560_091537_2683.pdf
금융,KB금융,2018.04.20,업황과 규제 우려를 불식시키는 양호한 실적,"75,000원",매수,유안타증권,20180420072540787_1.pdf
금융,KB금융,2018.04.20,추가 개선 여지가 높은 경상 이익 체력,"75,000원",매수,메리츠종금증권,20180419233840005K_02.pdf
금융,KB금융,2018.04.20,정부 규제의 영향을 확인하는 계기가 된 실적 발표,"70,000원",매수,키움증권,180420_KB금융_1Q18.pdf
금융,KB금융,2018.04.20,각종 제도변경을 딛고 양호한 실적 달성,"81,000원",매수,한국투자증권,KBFG_1Q18+Review_180420_C.pdf
금융,KB금융,2018.04.20,1Q18 Review: 실적 개선에 대한 기대는 여전히 유효,"78,000원",매수,SK증권,C003_UNIT_20180419101611_2502081.pdf
금융,KB금융,2018.04.13,"KB 금융의 1Q18 지배주주 순이익은 9,131 억원","78,000 원",매수,SK증권,SK증권_KB금융_20180413081930.pdf
금융,KB금융,2018.03.27,2018년 은행업종 주도 지속할 듯,"80,000원",매수,하나증권,180329-KB-1Q2018_1.pdf
금융,KB금융,2018.02.09,자본여력을 바탕으로 배당성향 점진적 확대 전망,"86,000원",매수,SK증권,C003_UNIT_20180208104311_2502081.pdf
금융,KB금융,2018.01.15,일회성 비용 발생에도 견조한 실적 개선세 지속,"86,000원",매수,SK증권,I001_20180114141214_2502081.pdf
금융,KB금융,2018.01.11,판관비 집행으로 컨센서스 하회,"85,000원",매수,키움증권,180111_KB금융.pdf
금융,KB금융,2017.11.16,겨우내 봄 준비를 마친 대장주,"78,000원",매수,SK증권,I001_20171115004834_2502081.pdf
금융,KB금융,2017.10.30,꾸준한 이익 체력이 돋보이는 실적,"78,000원",매수,키움증권,171030_KB금융_기업브리프.pdf
금융,KB금융,2017.10.27,재차 돋보일 자본경쟁력,"70,000원",매수,메리츠종금증권,20171026231602660K_02.pdf
금융,KB금융,2017.07.21,자회사 강화와 Credit cost 안정화가 돋보이는 실적,"75,000원",매수,키움증권,170721_KB금융_기업브리프_최종.pdf
금융,KB금융,2017.07.21,리딩뱅크의 위엄,"70,000원",매수,메리츠종금증권,20170721072313_37.pdf
금융,KB금융,2017.07.05,계속되는 경상 ROE 제고 Story,"75,000원",매수,키움증권,170705_KB금융.pdf
금융,KB금융,2017.04.21,경상 이익 Level-up! ,"65,000원",매수,키움증권,170421_KB금융_기업브리프.pdf
금융,KB금융,2017.04.21,향후 성장 동력은 내부에서 ,"65,000원",매수,메리츠종금증권,20170421071235_27.pdf
금융,KB금융,2017.04.17,비은행 자회사 강화에 따른 ROE 제고 기대 ,"65,000원",매수,키움증권,170417_KB금융_기업브리프.pdf
금융,KB금융,2017.04.17,리딩뱅크의 귀환  ,"61,000원",매수,메리츠종금증권,20170417072033_25.pdf
금융,KB금융,2017.02.10,구조적 이익 개선 Cycle 진입,"61,000 원",매수,메리츠종금증권,20170210072231_20.pdf
금융,KB금융,2017.01.04,구조조정을 통한 비용효율성 확보,52500 원,매수,메리츠종금증권,20170104072544_13.pdf
금융,한국금융지주,2021.11.03,역시 희망은 IB,"110,000원",매수(유지),유안타증권,20211102224617033_1.pdf
금융,한국금융지주,2021.08.03,고수익성 창출역량 지속,140000원,매수(유지),이베스트투자증권,한국금융지주_고수익성 창출역량 지속.pdf
금융,한국금융지주,2021.08.03,"일회성 반영에도 양호한 실적, 본격적인 파티는 3분기","125,000원",매수(유지),대신증권,"한국금융지주_일회성 반영에도 양호한 실적, 본격적인 파티는 3분기.pdf"
금융,한국금융지주,2021.06.29,카카오뱅크 상장 관련 이익 추정치 소폭 상회,"130,000원",매수(유지),유안타증권,20210628172625060_1.pdf
금융,한국금융지주,2021.06.07,카카오뱅크 연내 상장이 중요,"130,000원",매수(유지),유안타증권,20210604163252783_5.pdf
금융,한국금융지주,2021.05.21,지주회사 체제의 장점은 장기적으로 나타날 것 ,"125,000원",매수(유지),SK증권,590163.pdf
금융,한국금융지주,2021.05.18,전 부문에 걸친 실적 개선세 ,"125,000원",매수(유지),SK증권,589917.pdf
금융,한국금융지주,2021.04.05,컨센서스 약 46% 상회 전망,"130,000원",매수(유지),유안타증권,20210402172634000_5.pdf
금융,한국금융지주,2021.03.08,"카카오뱅크 이익 기여도 반영, 목표주가 상향","130,000원",매수(유지),유안타증권,20210305164245150_2.pdf
금융,한국금융지주,2021.02.15,다각화된 포트폴리오의 강점 입증,"111,000원",매수,하나금융투자,210215_KIS_4Q20R_v2_0.pdf
금융,한국금융지주,2021.02.15,일회성 이익 제외해도 양호한 실적,"98,000원",매수(유지),유안타증권,20210213141256050_1.pdf
금융,한국금융지주,2020.12.08,여러 부문에 경쟁력을 보유한 팔방미인,"104,000원",매수(유지),SK증권,578094.pdf
금융,한국금융지주,2020.11.25,실적도 좋고 카카오뱅크 가치도 상승하고,"104,000원",매수(유지),SK증권,577123.pdf
금융,한국금융지주,2020.11.23,2021년 전망: 기저효과로 내년 증익 예상,"90,000원",매수(유지),유안타증권,20201120163828110_13.pdf
금융,한국금융지주,2020.11.17,기대를 벗어나지 않는 양호한 실적,"99,000원",매수,하나금융투자,201117_KIS_3Q20R_0.pdf
금융,한국금융지주,2020.11.17,양호한 IB 성과로 서프라이즈 달성,"90,000원",매수(유지),유안타증권,20201116201443037_1.pdf
금융,한국금융지주,2020.10.05,3분기부터 헤지운용 전략 변화가 반영될 전망 ,"83,000원",매수,유안타증권,20200929162634837_5.pdf
금융,한국금융지주,2020.08.18,화려하게 부활 ,"83,000원",매수,유안타증권,20200815124938960_1.pdf
금융,한국금융지주,2020.07.06,2Q20E: 트레이딩 회복으로 IB 둔화를 극복 ,"65,000원",매수,유안타증권,20200703163114117_5.pdf
금융,한국금융지주,2020.06.01,2H20: 트레이딩 손실 제외 시 상반기 대비 약세 ,"65,000원",매수,유안타증권,20200529165139910_5.pdf
금융,한국금융지주,2020.05.18,대규모 트레이딩 손실로 어닝 쇼크 ,"65,000원",매수(유지),유안타증권,20200517201933053_1.pdf
금융,한국금융지주,2020.04.06,1Q20E: 대규모 트레이딩 손실로 적자 예상 ,"80,000원",매수,유안타증권,20200403172342007_5.pdf
금융,한국금융지주,2020.02.11,"연결은 서프라이즈, 증권은 추정치 부합","90,000원",매수,유안타증권,20200210165818453_1.pdf
금융,한국금융지주,2019.11.21,비싸도 좋은 증권주를 사야 한다,"91,000원",매수,SK증권,C003_UNIT_20191120165225_2502098.pdf
금융,한국금융지주,2019.10.16,성장동력 감소 예상,"85,000원",매수,유안타증권,20191015093944917_12.pdf
금융,한국금융지주,2019.07.16,차별화된 역량으로 약진,"95,000원",매수,유안타증권,20190715190728893_4.pdf
금융,한국금융지주,2019.05.15,운용손익 증가로 어닝 서프라이즈,"90,000원",매수,하나금융투자,KIH_Review_190515.pdf
금융,한국금융지주,2019.02.08,"일회성 손실로 컨센 크게 하회. 다만, 핵심 경쟁력 훼손은 아님","90,000원",매수(유지),하나금융투자,KIH_Review_190208.pdf
금융,한국금융지주,2019.02.08,4Q18 Review: 핵심 계열사 경쟁력 건재,"90,000원",매수(유지),유안타증권,20190207172446693_1.pdf
금융,한국금융지주,2019.01.14,균형에서 나오는 성장성 ,"78,000원",매수,유안타증권,20181125131832757_2.pdf
금융,한국금융지주,2018.09.11,다변화된 이익원 감안 시 저평가 국면,"110,000원",매수(유지),키움증권,180911_한국금융지주.pdf
금융,한국금융지주,2018.08.16,이익의 안정성을 다시금 확인한 2분기 실적,"107,000원",매수,HI투자증권,[14213431]_071050.pdf
금융,한국금융지주,2018.05.30,사업영역 다각화와 수익성 제고 기대,"130,000원",매수(유지),키움증권,180530_한국금융지주.pdf
금융,한국금융지주,2017.11.17,초대형 IB 발행어음 최초 시행에 따른 기대,"85,000원",매수,키움증권,171117_한국금융지주_기업브리프.pdf
금융,한국금융지주,2017.08.16,효율적 자본 활용을 통한 이익 극대화,"85,000원",매수,키움증권,170816_한국금융지주_2Q17 Review.pdf
금융,한국금융지주,2017.05.22,선제적 위험관리 하의 이익 극대화 ,"68,000원",매수,키움증권,170522_한국금융지주_기업브리프.pdf
금융,한국금융지주,2017.02.27,IB부분의 강점을 보여준 실적 ,"62,000원",매수,키움증권,170227_한국금융지주_기업브리프.pdf
금융,한국금융지주,2017.02.23,꾸준한고객예탁자산증가가돋보임,"63,000원",매수,NH투자증권,NH투자20170223한국금융.pdf
금융,한국금융지주,2016.11.29,"한국투자증권, 초대형 IB로 경쟁 대열 진입","62,000원",매수,키움증권,한국투자증권_161129.pdf
금융,한국금융지주,2016.05.30,IB부분의 독보적 지위 유지를 위한 노력,"67,000원",매수,키움증권,160530_한국금융지주_최종.pdf
금융,신한지주,2021.10.27,3Q21 Review: 분기배당 지급 환영,"53,000원",매수,메리츠증권,599797.pdf
금융,신한지주,2021.10.27,실적보다 분기배당이 더 돋보여,"51,000원",매수(유지),SK증권,599757.pdf
금융,신한지주,2021.07.28,업계 최대 이익의 지위를 탈환한 2분기 실적,"58,000원",매수(유지),키움증권,신한지주_2Q21Review.pdf
금융,신한지주,2021.07.28,일회성 비용에도 호실적 달성,"48,000원",매수(유지),유안타증권,20210727170045597_1.pdf
금융,신한지주,2021.07.28,델타 변이 변수로 주주환원 기대감 다소 낮아질 전망,"56,000원",매수,하나금융투자,Shinhan_2Q21_Review_20210728.pdf
금융,신한지주,2021.07.28,2Q21 Review: 은행업종 최초로 분기배당 지급 기대,"53,000원",매수,메리츠증권,594943.pdf
금융,신한지주,2021.04.26,1Q21 Review: 주주환원 의지 적극 표명,"45,000원",매수,메리츠증권,587829.pdf
금융,신한지주,2021.04.26,"1분기 실적, 이익의 양적 성장과 질적 성장의 조화","58,000원",매수(유지),키움증권,신한지주_1Q21리뷰.pdf
금융,신한지주,2021.04.26,양호한 실적으로 배당 기대 상승,"43,000원",매수(유지),유안타증권,20210423170447923_1.pdf
금융,신한지주,2021.04.12,경상적인 이익 체력을 회복할 것,"43,000원",매수,유안타증권,[신한지주] 경상적인 이익 체력을 회복할 것.pdf
금융,신한지주,2021.04.08,은행+증권+카드 등 핵심 자회사 실적 호조 기대,"55,000원",매수(유지),키움증권,신한지주_1Q21프리뷰.pdf
금융,신한지주,2021.03.25,분기 배당 기대. 다만 실제 현실화 시기는 2022년 예상,"43,000원",매수,하나금융투자,Shinhan_1Q21_Preview_20210325.pdf
금융,신한지주,2021.02.09,배당 감축과 악재의 기반영 ,"42,000원",매수(유지),SK증권,582573.pdf
금융,신한지주,2021.02.08,"2021년, 증시 호조의 수혜로 실적 개선 기대","55,000원",매수(유지),키움증권,Shinhan_4Q20(F).pdf
금융,신한지주,2021.02.08,선제적인 손실 인식으로 환입 가능성 상승,"43,000원",매수(유지),유안타증권,20210207194447930_1.pdf
금융,신한지주,2021.02.08,배당관련 미묘한 뉘앙스 차이에 주목,"42,500원",매수(유지),DB금융투자,20210208_055550_091537_2912.pdf
금융,신한지주,2021.02.08,4Q20 Review: 차별화된 배당성향 예상,"38,000원",매수,메리츠증권,582414.pdf
금융,신한지주,2021.02.03,배당성향 차별화 예상,"43,000원",매수,하나금융투자,Shinhan_4Q20 preview_20210203.pdf
금융,신한지주,2021.01.11,회복의 2021년 기대,"43,000원",매수,유안타증권,20210108163920853_2.pdf
금융,신한지주,2020.10.28,불확실성을 상쇄해버린 어닝파워,"43,000원",매수(유지),대신증권,sj.pdf
금융,신한지주,2020.09.07,"유상증자, 지배구조의 독립성 확보의 결정적 계기","45,000원",매수(유지),키움증권,신한지주_유상증자.pdf
금융,신한지주,2020.09.07,현 시점에서의 증자는 주주들에게 물음표가 될 것,"32,000원",중립,SK증권,570300.pdf
금융,신한지주,2020.09.07,자본비율 상향과 M&A 여력 확보를 위한 유상증자 실시,"38,000원",매수,하나금융투자,Shinhan_20200907.pdf
금융,신한지주,2020.09.07,1.2조원 규모의 제3자배정 유상증자 결정,"36,000원",매수,메리츠증권,570311.pdf
금융,신한지주,2020.09.07,"약한 증자의 명분, 커지는 우려","37,800원",매수(유지),DB금융투자,20200907_055550_091537_2884.pdf
금융,신한지주,2020.07.27,2Q20 실적 Review,"41,000원",매수(유지),DB금융투자,20200727_055550_091537_2867.pdf
금융,신한지주,2020.07.27,"사모펀드 사태의 일단락, 주가 반전의 계기","48,000원",매수(유지),키움증권,신한지주_2Q20.pdf
금융,신한지주,2020.07.27,일회성손실에도 예상치 넘는 양호한 실적,"45,000원",매수,유안타증권,20200727072205440_1.pdf
금융,신한지주,2020.07.27,2Q20 Review: 대규모 비용 집행에도 호실적 달성,"38,000원",매수,메리츠증권,566886.pdf
금융,신한지주,2020.07.27,추가 충당금과 사모펀드 처리 비용을 유가증권 관련익이 상쇄,"40,000원",매수,하나금융투자,SFG_2Q20 Review_20200727_0.pdf
금융,신한지주,2020.07.02,신금투 손익 불확실성은 2분기 중 해소 예상,"40,000원",매수,하나금융투자,SFG_2Q20 preview_20200702_0.pdf
금융,신한지주,2020.04.27,이익보다 향후 손실 흡수 능력이 더 중요한 시점,"43,000원",매수,키움증권,신한지주_1Q20.pdf
금융,신한지주,2020.04.27,실적만큼은 언제나 신뢰감을 주는 은행,"40,000원",매수,하나금융투자,SFG_1Q20 review_20200427_0_1.pdf
금융,신한지주,2020.02.06,"4분기, 비경상적 요인으로 기대 이하 실적","53,000원",매수,키움증권,신한지주_4Q19.pdf
금융,신한지주,2020.02.06,무난한 실적. 예상에 부합한 배당정책,"54,500원",매수,하나금융투자,SFG_4Q19 Review_20200206_0.pdf
금융,신한지주,2019.11.28,"오렌지라이프 100% 자회사, ROE 상승 요인","57,000원",매수,키움증권,신한지주_1128.pdf
금융,신한지주,2019.11.15,오렌지라이프 완전 자회사 편입 결정,"52,000원",매수,메리츠종금증권,20191114223400510K_02.pdf
금융,신한지주,2019.10.16,은행업종 대표주이지만 배당 확대 여력은 다소 부족,"47,000원",매수,SK증권,I001_20191015102348_2502098.pdf
금융,신한지주,2019.07.26,2Q19 Review: 프리미엄 지속 구간,"56,000원",매수,메리츠종금증권,20190726065201623K_02.pdf
금융,신한지주,2019.07.26,놀라운 수수료이익 개선,"57,000원",매수,하나금융투자,SFG_2Q19 Review.pdf
금융,신한지주,2019.07.26,기대치 상회한 양호한 실적 시현 ,"57,500원",매수,DB증권,20190726_055550_091537_2787.pdf
금융,신한지주,2019.07.26,실적과 구조가 모두 좋은 회사,"57,000원",매수,유안타증권,20190725161659637_1.pdf
금융,신한지주,2019.07.26,"성공적인 탈은행화, Valuation 프리미엄 요인","59,000원",매수,키움증권,신한지주_2Q19.pdf
금융,신한지주,2019.04.26,1/4분기 실적 기준으로 Leading Bank로서 지위 유지,"58,000원",매수,키움증권,신한지주_1Q19.pdf
금융,신한지주,2019.04.26,높은 이익신뢰도가 또 한번 재확인된 실적,"57,000원",매수,하나금융투자,SFGM_1Q19_20190426.pdf
금융,신한지주,2019.04.26,높은 대출성장과 수익성 방어,"51,800원",매수,DB증권,20190426_055550_091537_2771.pdf
금융,신한지주,2019.04.26,1Q19 Review: 연간 8%대 증익 전망,"58,000원",매수,SK증권,C003_UNIT_20190425083632_2502081.pdf
금융,신한지주,2019.04.26,1Q19 Review: 삼위일체,"56,000원",매수,메리츠종금증권,20190425223206650K_02.pdf
금융,신한지주,2019.02.13,위기일 때 강점이 보이는 금융 그룹,"55,000원",매수(유지),키움증권,신한지주_4Q18.pdf
금융,신한지주,2019.02.13,"비은행 인수와 전환우선주 발행, 종합해 고려하면 '괜찮은 딜'","58,000원",매수,SK증권,C003_UNIT_20190211174311_2502081.pdf
금융,신한지주,2019.02.13,4Q18 Review:선제적 자본 관리 정책 시행,"50,000원",매수,메리츠종금증권,20190212225159059K_02.pdf
금융,신한지주,2019.02.13,4Q18 Review (전환우선주에 대한 간단한 분석),"51,800원",매수(유지),DB증권,20190213_055550_091537_2754.pdf
금융,신한지주,2018.10.25,3Q18 Review: 2가지 시그널,"53,000원",매수(유지),메리츠종금증권,20181024200142932K_02.pdf
금융,신한지주,2018.10.25,"매분기 이어지는 양호한 실적, 우려만 반영된 주가","63,000원",매수(유지),유안타증권,20181024180458997_1.pdf
금융,신한지주,2018.10.25,시장 기대치를 부합한 3/4분기 실적,"58,000원",매수(유지),키움증권,신한지주_3Q18.pdf
금융,신한지주,2018.10.25,"3Q18 Review: 3년치 자본정책, 이미 확정","57,000원",매수(유지),DB증권,20181025_055550_091537_2732.pdf
금융,신한지주,2018.10.25,3Q18 Review: 기다림이 필요한 시기,"58,000원",매수,SK증권,C003_UNIT_20181022131801_2502081.pdf
금융,신한지주,2018.10.25,선두권 경쟁 다시 뜨거워질까?,"58,000원",매수(유지),하나금융투자,181025-SHFG-3Q18.pdf
금융,신한지주,2018.10.05,배당성향 가이던스 제시가 중요한 타이밍,"58,000원",매수,SK증권,C003_UNIT_20180928090405_2502081.pdf
금융,신한지주,2018.09.06,보험사 활용 방안 및 향후 자본정책의 명확한 제시 필요,"58,000원",매수,SK증권,C003_UNIT_20180905133442_2502081.pdf
금융,신한지주,2018.09.06,오렌지라이프 지분 인수 결정,"53,000원",매수(유지),메리츠종금증권,20180906071526724K_02.pdf
금융,신한지주,2018.07.25,"내용적으로 양호한 실적, 컨센서스 상회 긍정적","63,000원",매수(유지),유안타증권,20180725072411333_1.pdf
금융,신한지주,2018.07.25,비이자이익이 견인한 호실적,"65,000원",매수,한국투자증권,SFG_2Q18+Review_180725_C_7001.pdf
금융,신한지주,2018.07.25,3조원의 순이익은 충분히 가능하다,"58,000원",매수(유지),하나금융투자,180725-SHFG-2Q18Re.pdf
금융,신한지주,2018.07.25,2Q18 Review: Well-diversified,"58,000원",매수,SK증권,C003_UNIT_20180718090246_2502081.pdf
금융,신한지주,2018.07.25,2Q18 실적 Review: 기대 이상의 실적,"57,000원",매수(유지),DB증권,20180725_055550_091537_2709.pdf
금융,신한지주,2018.07.25,2Q18 Review: 공통점이 된 강점,"53,000원",매수,메리츠종금증권,20180725065801827K_02.pdf
금융,신한지주,2018.07.25,동사의 위험관리 능력에 주목해야 할 시점,"58,000원",매수(유지),키움증권,신한지주_2Q18.pdf
금융,신한지주,2018.06.19,내공을 쌓고 있는 잠룡,"65,000원",매수,한국투자증권,shinhangroup_7470.pdf
금융,신한지주,2018.04.24,여전히 불확실한 자본정책 ,"57,000원",매수,DB증권,20180423_055550_091537_2685.pdf
금융,신한지주,2018.04.23,중장기적으로 돋보일 투자 모멘텀,"53,000원",매수,메리츠종금증권,20180422144027142K_02.pdf
금융,신한지주,2018.04.23,"증권 자회사의 성장, 향후 주목해야 할 분야","59,000원",매수,키움증권,180423_신한지주_1Q18.pdf
금융,신한지주,2018.04.23,컨센서스에 부합하는 견조한 실적,"63,000원",매수,유안타증권,20180423071712753_1.pdf
금융,신한지주,2018.04.23,안정적인 비용률 관리를 통한 이익 증가세 지속될 전망,"58,000원",매수,SK증권,C003_UNIT_20180419105102_2502081.pdf
금융,신한지주,2018.04.23,장기 경영전략과 NIM 개선에 방점,"65,000원",매수,한국투자증권,SFG_1Q18+Review_180423_C.pdf
금융,신한지주,2018.04.13,"신한지주의 1Q18 지배주주 순이익은 7,972 억원","58,000원",매수,SK증권,SK증권_신한지주_20180413081947.pdf
금융,신한지주,2018.02.08,4Q17 Review: ‘18년 감익 우려 해소 ,"62,000원",매수(유지),메리츠종금증권,신한지주.pdf
금융,신한지주,2018.02.08,4Q17 Review: 다양한 자본 활용을 통한 주주가치 제고를 기대해야 ,"66,000원",매수,SK증권,C003_UNIT_20180207085232_2502081.pdf
금융,신한지주,2018.01.15,향후 비용 절감으로 이어질 일시적 판관비 증가,"66,000원",매수,SK증권,I001_20180114144133_2502081.pdf
금융,신한지주,2018.01.09,4Q17 Preview: 보수적 회계적용으로 컨센서스 하회,"65,000원",매수,키움증권,180109_신한지주.pdf
금융,신한지주,2017.11.16,"강점은 안정성, 필요한 점은 구조 변화","64,000원",매수,SK증권,I001_20171115145244_2502081.pdf
금융,신한지주,2017.10.31,긴 호흡이 필요하다.,"62,000원",매수,메리츠종금증권,20171030215349184K_02.pdf
금융,신한지주,2017.10.31,빠른 해외 성장 vs. 카드사 규제 강화,"65,000원",매수,키움증권,171031_신한지주_기업브리프.pdf
금융,신한지주,2017.07.21,Slow tempo,"62,000원",매수,메리츠종금증권,20170721072337_38.pdf
금융,신한지주,2017.07.10,시장 컨센서스와 부합한 이익 예상,"62,000원",매수,키움증권,170710_신한지주_기업브리프.pdf
금융,신한지주,2017.04.21,일회성 이익으로 시장 컨센서스 상회 ,"62,000원",매수,키움증권,170421_신한지주_기업브리프.pdf
금융,신한지주,2017.04.21,1조원 클럽 입성 ,"62,000원",매수,메리츠종금증권,20170421071355_28.pdf
금융,우리금융지주,2021.10.26,"실적 개선과 예보 지분 매각, 주가 재평가 요인","18,000원",매수(유지),키움증권,우리금융_3Q21Review.pdf
금융,우리금융지주,2021.10.26,"모든 면에서 기대 이상, 분기 최대 실적 경신","16,000원",매수(유지),유안타증권,20211025173632573_1.pdf
금융,우리금융지주,2021.10.26,3Q21 Review: 주가 할인 요인 해소 중,"15,000원",매수,메리츠증권,599717.pdf
금융,우리금융지주,2021.07.23,예상보다 우수했던 2 분기 실적,"12,400원",중립,SK증권,594521.pdf
금융,우리금융지주,2021.07.22,3분기에도 타행대비 모멘텀 양호할 전망,"15,500원",매수,하나금융투자,Woori_2Q21_Review_20210722.pdf
금융,우리금융지주,2021.07.22,2Q21 Review: 배당수익률 7.5% ,"15,000원",매수,메리츠증권,594501.pdf
금융,우리금융지주,2021.07.22,이것이 턴어라운드다,"16,000원",매수(유지),유안타증권,20210721170116070_1.pdf
금융,우리금융지주,2021.07.22,가격(NIM) 상승의 위력을 보여준 2분기 실적,"17,000원",매수(유지),키움증권,우리금융_2Q21Review.pdf
금융,우리금융지주,2021.06.16,2분기도 서프라이즈 예상. 3분기 실적도 기대,"15,500원",매수,하나금융투자,Woori_2Q21_preview_20210616.pdf
금융,우리금융지주,2021.04.22,경상 수익성을 레벨업 시킨 top-line 개선,"12,500원",매수,하나금융투자,Woori_1Q21_Review_20210422.pdf
금융,우리금융지주,2021.04.22,예상보다 좋았던 1Q21 실적,"11,400원",중립,SK증권,587600.pdf
금융,우리금융지주,2021.04.22,핵심 이익 증가로 기대치 이상의 분기실적 달성 ,"15,500원",매수(유지),키움증권,우리금융_1Q21Review_F.pdf
금융,우리금융지주,2021.04.12,은행업 최선호주 유지,"15,000원",매수,유안타증권,[우리금융지주] 은행업 최선호주 유지.pdf
금융,우리금융지주,2021.04.06,은행산업 경쟁 강도 완화의 대표적 수혜주 ,"15,500원",매수(유지),키움증권,우리금융_1Q21프리뷰.pdf
금융,우리금융지주,2021.04.06,신세계인터내셔날은 신세계그룹 계열사로 높은 브랜드 소싱 능,"12,500원",매수,하나금융투자,Woori_1Q21_preview_20210406.pdf
금융,우리금융지주,2021.02.08,타 은행지주들에 비해 부진한 4Q 실적,"10,200원",중립,SK증권,582402.pdf
금융,우리금융지주,2021.02.08,2021년 실적이 기대되는 대표적 은행지주회사,"15,000원",매수(유지),키움증권,우리금융_4Q20.pdf
금융,우리금융지주,2021.02.08,적극적인 비용 적립으로 증익 여력 확대,"13,000원",매수(유지),유안타증권,20210207195653520_1.pdf
금융,우리금융지주,2021.02.02,각종 안 좋은 요인들 2020년에 모두 털고 간다,"12,500원",매수,하나금융투자,WFG_4Q20 preview_20210202.pdf
금융,우리금융지주,2021.01.11,은행업 최선호주 제시,"13,000원",매수,유안타증권,20210108163920853_3.pdf
금융,우리금융지주,2020.12.22,아주캐피탈 인수 효과 기대,"11,200원",중립,SK증권,578888.pdf
금융,우리금융지주,2020.11.20,금리레버리지효과기대,"13,000원",매수,메리츠증권,576730.pdf
금융,우리금융지주,2020.10.27,3Q20 Review:주가 할인 요인 해소 국면 진입,"12,000원",매수,메리츠증권,574061.pdf
금융,우리금융지주,2020.10.27,비은행 사업 포트폴리오 강화의 전환점,"13,700원",매수(유지),키움증권,우리금융_3Q20.pdf
금융,우리금융지주,2020.10.26,아주캐피탈 인수는 반등 모멘텀으로 작용할 것,"11,000원",매수,하나금융투자,WooriFG_20201026.pdf
금융,우리금융지주,2020.07.28,매우 아쉬운 실적이지만 3분기 이후를 기대,"11,000원",매수,하나금융투자,WFG_2Q20 Review_20200728_0.pdf
금융,우리금융지주,2020.07.28,2Q20 Review: 비은행 계열사의 빈자리,"12,000원",매수,메리츠증권,567011.pdf
금융,우리금융지주,2020.07.28,"적극적 비용 처리, 실적 개선의 계기","13,000원",매수(유지),키움증권,우리금융_2Q20.pdf
금융,우리금융지주,2020.07.28,"선제적 비용 인식, 경상이익은 양호한 수준","13,500원",매수,유안타증권,20200728071432073_1.pdf
금융,우리금융지주,2020.07.01,단계적 내부등급법 승인에 따라 곧 아주캐피탈 인수 예상,"11,000원",매수,하나금융투자,WFG_2Q20 preview_20200701_0.pdf
금융,우리금융지주,2020.04.06,우리금융만의 악재 요인은 조만간 일단락 예상,"11,000원",매수,하나금융투자,WFG_1Q20 preview_20200406_0.pdf
금융,우리금융지주,2020.02.10,4Q19 Review: 지속된 불확실성으로 PBR 0.3배 하회,"14,000원",매수,메리츠종금증권,20200210064506396K_02.pdf
금융,우리금융지주,2020.02.10,PER 3.9배에 배당수익률 7%. 이사회 독립성도 부각,"16,000원",매수,하나금융투자,WFG_4Q19 Review_20200210_0.pdf
금융,우리금융지주,2020.01.02,타행대비 과도한 주가 약세. 회복 기대,"16,000원",매수,하나금융투자,WFG_4Q19 preview_20200102_0.pdf
금융,우리금융지주,2019.10.30,대출성장과 맞바꾼 NIM,"16,000원",매수,하나금융투자,WFG_3Q19 review_20191030_0.pdf
금융,우리금융지주,2019.10.30,3Q19 Review: 핵심이익에 대한 우려 해소 필요,"15,500원",매수,메리츠종금증권,20191029084436929K_02.pdf
금융,우리금융지주,2019.10.16,배당 확대보다는 M&A 가 더 중요한 상황,"13,200원",매수,SK증권,I001_20191015103305_2502098.pdf
